precio_venta,area,habitaciones,banos,administracion,parqueaderos,sector,estrato,antiguedad,latitud,longitud,estado,alarma,ascensor,conjunto_cerrado,gimnasio,piscina,zona_de_bbq,area_terraza,numero_piso,numero_closets
2800000000.0,280.0,3.0,4.0,3603400.0,4.0,CHICO,6.0,ENTRE 5 Y 10 ANOS,4.6709123,-74.04298,USADO,0,1,0,0,1,0,,8.0,
865000000.0,120.0,3.0,3.0,478000.0,2.0,COLINA Y ALREDEDORES,5.0,ENTRE 5 Y 10 ANOS,4.725,-74.061,USADO,1,1,1,1,1,1,,,1.0
430000000.0,98.0,3.0,2.0,366000.0,1.0,CHAPINERO,4.0,MAS DE 20 ANOS,4.646152,-74.07478,USADO,0,1,0,0,0,0,,5.0,
890000000.0,115.0,3.0,3.0,850000.0,2.0,COUNTRY,5.0,ENTRE 10 Y 20 ANOS,4.712,-74.051,USADO,0,1,1,1,1,1,,1.0,1.0
480000000.0,74.0,3.0,2.0,440000.0,1.0,NIZA ALHAMBRA,5.0,MAS DE 20 ANOS,4.7003236,-74.05707,USADO,0,1,1,0,0,1,,5.0,3.0
560000000.0,80.83,3.0,2.0,360000.0,1.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,4.0,ENTRE 0 Y 5 ANOS,4.757,-74.065,USADO,0,1,1,1,0,1,,1.0,1.0
1120000000.0,140.0,3.0,3.0,771000.0,3.0,,5.0,ENTRE 10 Y 20 ANOS,4.6616206,-74.11491,USADO,0,1,0,1,0,0,,10.0,
620000000.0,63.98,1.0,2.0,595500.0,1.0,CHAPINERO ALTO,4.0,ENTRE 10 Y 20 ANOS,4.6501527,-74.05919,USADO,1,1,0,0,0,0,,9.0,
1700000000.0,235.0,4.0,5.0,1020000.0,4.0,COUNTRY,5.0,MAS DE 20 ANOS,4.7153089999999995,-74.04714,USADO,1,1,1,1,0,1,30.0,11.0,4.0
459900000.0,46.0,2.0,2.0,518000.0,1.0,CHAPINERO ALTO,4.0,ENTRE 0 Y 5 ANOS,4.636,-74.063,USADO,0,1,1,0,0,0,,1.0,1.0
4500000000.0,420.0,4.0,5.0,4200000.0,4.0,COUNTRY,6.0,ENTRE 10 Y 20 ANOS,4.715,-74.039,USADO,0,1,1,1,1,0,1.0,1.0,
177500000.0,38.0,3.0,1.0,100000.0,0.0,CIUDAD BOLIVAR,3.0,ENTRE 5 Y 10 ANOS,4.5860825,-74.15672,USADO,0,1,1,0,0,0,,6.0,1.0
450300000.0,87.0,3.0,2.0,364000.0,0.0,ORQUIDEAS,4.0,ENTRE 0 Y 5 ANOS,4.745,-74.025,USADO,1,1,1,1,1,1,,,1.0
991065000.0,55.5,1.0,2.0,,1.0,OTROS,5.0,EN CONSTRUCCION,4.671352,-74.056625,NUEVO,0,1,0,1,0,1,,,
420000000.0,68.0,3.0,2.0,357000.0,1.0,ORQUIDEAS,4.0,ENTRE 0 Y 5 ANOS,4.7449865,-74.025856,USADO,0,1,0,0,1,0,,3.0,
295000000.0,60.0,3.0,2.0,237000.0,1.0,ANTONIO NARINO,3.0,MAS DE 20 ANOS,4.5805087,-74.08781,USADO,0,0,0,0,0,0,,3.0,
245000000.0,30.0,1.0,1.0,319000.0,1.0,CHAPINERO,3.0,ENTRE 5 Y 10 ANOS,4.641229,-74.06705,USADO,0,1,0,0,0,0,,4.0,
505000000.0,53.0,1.0,2.0,450000.0,1.0,SANTA BARBARA,6.0,ENTRE 0 Y 5 ANOS,4.6935987,-74.05517,USADO,0,1,0,0,0,0,,406.0,
329000000.0,70.0,3.0,2.0,320000.0,1.0,ENGATIVA,4.0,ENTRE 0 Y 5 ANOS,4.7219999999999995,-74.13,USADO,1,1,1,1,0,1,,,1.0
650000000.0,111.0,3.0,2.0,624000.0,2.0,NIZA ALHAMBRA,5.0,MAS DE 20 ANOS,4.694,-74.06,USADO,0,1,1,0,0,1,,1.0,1.0
535000000.0,83.0,3.0,2.0,330000.0,1.0,NIZA ALHAMBRA,4.0,ENTRE 5 Y 10 ANOS,4.695,-74.084,USADO,0,1,1,1,0,0,,,1.0
470000000.0,101.26,4.0,2.0,479000.0,2.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,4.0,ENTRE 10 Y 20 ANOS,4.750634,-74.09159,USADO,0,0,1,0,0,0,,5.0,
430000000.0,83.0,3.0,2.0,,1.0,,4.0,ENTRE 5 Y 10 ANOS,4.6621428,-74.13501,USADO,0,1,0,1,0,0,,3.0,
210000000.0,54.0,2.0,2.0,266300.0,1.0,,4.0,MAS DE 20 ANOS,4.7515483,-74.05603,USADO,0,0,0,0,0,0,,4.0,
350000000.0,61.0,3.0,2.0,221000.0,1.0,,3.0,MAS DE 20 ANOS,4.646463,-74.138565,USADO,0,1,0,1,0,0,,5.0,
535000000.0,75.0,3.0,2.0,263000.0,1.0,FONTIBON TINTAL,4.0,ENTRE 0 Y 5 ANOS,4.651763,-74.130775,USADO,0,1,1,1,0,1,,19.0,
680000000.0,120.0,4.0,4.0,540000.0,2.0,COUNTRY,5.0,MAS DE 20 ANOS,4.723763,-74.04902,USADO,0,1,0,0,0,1,,5.0,
331700000.0,66.0,3.0,2.0,230000.0,1.0,,3.0,ENTRE 0 Y 5 ANOS,4.754481,-74.09169,USADO,0,1,1,0,0,0,,8.0,
390000000.0,69.7,3.0,2.0,500000.0,2.0,CEDRITOS,4.0,MAS DE 20 ANOS,4.722012,-74.028366,USADO,0,0,0,0,0,0,24.5,1.0,4.0
780000000.0,130.0,3.0,3.0,860000.0,2.0,COUNTRY,5.0,ENTRE 10 Y 20 ANOS,4.718687,-74.04236,USADO,0,0,0,0,1,0,,5.0,
120300000.0,45.0,2.0,1.0,56000.0,1.0,BOSA SOACHA,2.0,REMODELADO,4.626329,-74.204384,USADO,0,0,1,0,0,0,,6.0,0.0
1600000000.0,218.0,3.0,3.0,1950000.0,3.0,CHICO,6.0,MAS DE 20 ANOS,4.677,-74.044,USADO,0,1,0,0,0,0,,,
720000000.0,119.57,3.0,3.0,540000.0,2.0,COLINA Y ALREDEDORES,4.0,ENTRE 10 Y 20 ANOS,4.732826,-74.058205,USADO,0,1,1,1,0,0,,7.0,
1058000000.0,80.0,2.0,2.0,,1.0,OTROS,6.0,SOBRE PLANOS,4.6912823,-74.0431,NUEVO,0,1,1,1,0,1,,,
700000000.0,93.5,2.0,2.0,660000.0,2.0,CHAPINERO ALTO,5.0,ENTRE 10 Y 20 ANOS,4.6437373,-74.05544,USADO,0,1,0,0,1,0,,20.0,
220000000.0,39.0,2.0,1.0,200000.0,1.0,170 Y ALREDORES,3.0,ENTRE 0 Y 5 ANOS,4.758316,-74.05255,USADO,0,1,0,0,0,0,,18.0,
1050000000.0,150.0,3.0,4.0,750000.0,2.0,COUNTRY,6.0,MAS DE 20 ANOS,4.7077026,-74.037056,USADO,0,1,0,0,0,0,,8.0,
1300000000.0,205.0,3.0,4.0,894000.0,3.0,COUNTRY,5.0,ENTRE 10 Y 20 ANOS,4.7138667,-74.03135,USADO,0,0,0,0,1,0,,12.0,
2290000000.0,220.0,3.0,4.0,1200000.0,3.0,SANTA BARBARA,5.0,MAS DE 20 ANOS,4.68746,-74.03359,USADO,0,1,1,0,0,0,,,
580000000.0,127.0,2.0,3.0,665000.0,2.0,CEDRITOS,4.0,MAS DE 20 ANOS,4.727,-74.038,USADO,0,0,0,0,0,1,1.0,1.0,1.0
1250000000.0,171.0,3.0,5.0,1200000.0,2.0,SANTA BARBARA,4.0,ENTRE 5 Y 10 ANOS,4.70512,-74.02772,USADO,0,1,0,0,0,0,,7.0,
270000000.0,48.0,2.0,2.0,204000.0,1.0,COLINA Y ALREDEDORES,4.0,MAS DE 20 ANOS,4.731681,-74.05398,USADO,0,0,1,0,0,1,,4.0,2.0
249000000.0,40.0,2.0,1.0,168000.0,0.0,FONTIBON TINTAL,4.0,ENTRE 10 Y 20 ANOS,4.661332,-74.13392,USADO,0,1,1,1,1,1,,2.0,2.0
358000000.0,79.0,3.0,3.0,365000.0,1.0,CASTILLA MARSELLA,3.0,ENTRE 5 Y 10 ANOS,4.648516,-74.146454,USADO,0,0,1,1,1,1,3.0,1.0,3.0
2900000000.0,326.0,4.0,5.0,2626000.0,4.0,CHICO,6.0,MAS DE 20 ANOS,4.669388,-74.04951,USADO,0,0,0,0,0,0,,8.0,
325000000.0,67.0,3.0,2.0,254100.0,1.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,3.0,ENTRE 10 Y 20 ANOS,4.7525134,-74.09548,USADO,0,1,1,0,0,1,,2.0,
359000000.0,65.0,3.0,2.0,198000.0,1.0,SALITRE MODELIA,4.0,ENTRE 10 Y 20 ANOS,4.6727858,-74.12863,USADO,0,0,1,1,0,1,2.0,6.0,3.0
930000000.0,109.0,3.0,3.0,750000.0,2.0,FONTIBON TINTAL,5.0,ENTRE 0 Y 5 ANOS,4.65916,-74.12709,USADO,0,1,1,0,1,1,,,
4000000000.0,327.0,3.0,4.0,4000000.0,3.0,SANTA BARBARA,6.0,ENTRE 10 Y 20 ANOS,4.694,-74.025,USADO,0,0,1,0,0,0,,,
815916512.0,71.23,2.0,2.0,,1.0,OTROS,5.0,EN CONSTRUCCION,4.7016506,-74.03138,NUEVO,0,1,1,1,0,0,,,
597935212.0,50.13,1.0,2.0,,1.0,OTROS,5.0,EN CONSTRUCCION,4.7016506,-74.03138,NUEVO,0,1,1,1,0,0,,,
360000000.0,68.0,2.0,2.0,390000.0,1.0,COUNTRY,5.0,MAS DE 20 ANOS,4.718418,-74.0475,USADO,0,1,0,0,0,0,,3.0,
585000000.0,82.0,3.0,2.0,320000.0,1.0,COLINA Y ALREDEDORES,5.0,ENTRE 0 Y 5 ANOS,4.741,-74.055,USADO,0,1,1,1,0,1,,1.0,1.0
1600000000.0,194.0,3.0,5.0,1350000.0,4.0,CERROS DE SUBA,5.0,ENTRE 10 Y 20 ANOS,4.726,-74.077,USADO,0,0,0,0,0,0,,1.0,1.0
2700000000.0,285.0,3.0,5.0,2320000.0,4.0,CHICO,6.0,ENTRE 10 Y 20 ANOS,4.6553454,-74.0487,USADO,0,1,0,1,0,1,15.0,3.0,3.0
315000000.0,46.24,1.0,1.0,210000.0,1.0,CEDRITOS,4.0,ENTRE 5 Y 10 ANOS,4.7281837,-74.043144,USADO,0,1,1,1,0,1,1.14,6.0,1.0
989900000.0,129.0,3.0,5.0,650000.0,2.0,CEDRITOS,4.0,ENTRE 5 Y 10 ANOS,4.727004,-74.03547,USADO,0,1,1,1,0,1,19.0,16.0,4.0
530000000.0,107.0,2.0,3.0,636000.0,1.0,SANTA BARBARA,6.0,MAS DE 20 ANOS,4.6994133,-74.03793,USADO,0,1,0,0,0,0,,2.0,
685000000.0,110.3,3.0,3.0,732700.0,2.0,CHAPINERO ALTO,4.0,ENTRE 10 Y 20 ANOS,4.6276846,-74.06662,USADO,0,1,0,0,0,1,,5.0,3.0
277500000.0,62.0,3.0,2.0,315000.0,1.0,ORQUIDEAS,4.0,ENTRE 10 Y 20 ANOS,4.768025,-74.03048,USADO,0,0,0,0,0,0,,3.0,
950000000.0,170.0,4.0,4.0,845000.0,2.0,SANTA BARBARA,6.0,MAS DE 20 ANOS,4.695,-74.054,USADO,0,1,0,0,0,0,,,
2500000000.0,243.0,4.0,5.0,1500000.0,4.0,CEDRITOS,6.0,MAS DE 20 ANOS,4.718241,-74.02649,USADO,0,0,1,1,0,1,,6.0,
289900000.0,71.0,3.0,2.0,263700.0,0.0,ORQUIDEAS,4.0,MAS DE 20 ANOS,4.7592300000000005,-74.04308,USADO,0,0,0,0,0,0,,1.0,
1650000000.0,224.0,3.0,4.0,2000000.0,3.0,CHICO,6.0,MAS DE 20 ANOS,4.679,-74.039,USADO,0,0,1,1,0,0,,1.0,
490000000.0,64.0,1.0,2.0,822000.0,2.0,CHICO,5.0,ENTRE 5 Y 10 ANOS,4.6827765,-74.054085,USADO,0,1,1,0,0,0,,4.0,
190000000.0,38.0,2.0,1.0,,0.0,OTROS,3.0,EN CONSTRUCCION,4.680833,-74.100204,NUEVO,0,1,0,0,0,1,,,
238870000.0,49.57,3.0,2.0,,0.0,OTROS,2.0,SOBRE PLANOS,4.6293087,-74.2067,NUEVO,0,1,0,0,1,1,,,
210000000.0,22.27,1.0,1.0,,0.0,OTROS,5.0,SOBRE PLANOS,4.719493,-74.0449,NUEVO,0,1,1,1,0,1,,,
410000000.0,70.0,3.0,2.0,295000.0,1.0,COLINA Y ALREDEDORES,4.0,ENTRE 10 Y 20 ANOS,4.740555,-74.067986,USADO,0,1,0,0,0,0,,7.0,
335000000.0,42.0,2.0,2.0,265000.0,0.0,CENTRO Y ZONA COLONIAL,3.0,ENTRE 0 Y 5 ANOS,4.609756,-74.07118,USADO,0,1,0,0,0,0,,3.0,
279000000.0,52.28,3.0,2.0,270000.0,1.0,170 Y ALREDORES,4.0,MAS DE 20 ANOS,4.7557755,-74.047844,USADO,0,0,0,0,0,0,,2.0,
530000000.0,83.0,3.0,2.0,412000.0,1.0,CERROS DE SUBA,6.0,MAS DE 20 ANOS,4.7171683,-74.07661,USADO,0,1,0,0,0,0,,2.0,
520000000.0,118.0,3.0,2.0,450000.0,1.0,CENTRO NARINO,4.0,MAS DE 20 ANOS,4.625424,-74.08303,USADO,0,1,1,0,0,1,,8.0,3.0
995000000.0,169.62,3.0,3.0,1253000.0,2.0,SANTA BARBARA,6.0,ENTRE 5 Y 10 ANOS,4.7,-74.037,USADO,0,0,1,0,0,0,,1.0,1.0
530000000.0,79.0,3.0,2.0,350000.0,2.0,NIZA ALHAMBRA,4.0,ENTRE 10 Y 20 ANOS,4.693,-74.084,USADO,0,1,1,1,0,1,,1.0,
240000000.0,62.0,2.0,2.0,295200.0,1.0,COLINA Y ALREDEDORES,3.0,MAS DE 20 ANOS,4.7201953,-74.053535,USADO,0,0,1,0,0,0,,3.0,2.0
450000000.0,121.0,3.0,2.0,498000.0,1.0,NIZA ALHAMBRA,4.0,MAS DE 20 ANOS,4.690441,-74.071465,USADO,0,0,1,0,0,0,,3.0,
430000000.0,82.0,3.0,2.0,507900.0,1.0,COLINA Y ALREDEDORES,5.0,ENTRE 5 Y 10 ANOS,4.720142,-74.06523,USADO,0,1,1,0,0,0,,3.0,3.0
720000000.0,122.0,3.0,2.0,608000.0,2.0,COUNTRY,6.0,MAS DE 20 ANOS,4.7074866,-74.04067,USADO,0,1,0,0,0,0,2.0,2.0,3.0
193500000.0,44.0,2.0,1.0,156000.0,0.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,3.0,ENTRE 5 Y 10 ANOS,4.755625,-74.08878,USADO,0,0,1,0,0,0,,9.0,
1590000000.0,231.0,3.0,3.0,1440000.0,2.0,COUNTRY,6.0,MAS DE 20 ANOS,4.705,-74.03,USADO,0,1,0,0,0,0,,,
1100000000.0,181.0,3.0,3.0,1300000.0,2.0,COUNTRY,6.0,MAS DE 20 ANOS,4.705,-74.042,USADO,0,1,0,0,0,0,,1.0,
650000000.0,110.4,2.0,2.0,823900.0,2.0,COUNTRY,6.0,ENTRE 10 Y 20 ANOS,4.705735,-74.02888,USADO,0,0,0,0,0,0,,3.0,
118500000.0,36.0,2.0,1.0,50000.0,1.0,KENNEDY,2.0,REMODELADO,4.6382456,-74.18568,USADO,0,0,1,0,0,1,,5.0,0.0
470000000.0,69.0,2.0,2.0,354900.0,1.0,CEDRITOS,4.0,ENTRE 5 Y 10 ANOS,4.725872,-74.03308,USADO,0,0,0,1,0,1,,13.0,
1203966597.0,104.14,3.0,3.0,,2.0,OTROS,5.0,EN CONSTRUCCION,4.7016506,-74.03138,NUEVO,0,1,1,1,0,0,,,
679192518.0,52.9,1.0,2.0,,1.0,OTROS,5.0,EN CONSTRUCCION,4.7016506,-74.03138,NUEVO,0,1,1,1,0,0,,,
360000000.0,82.0,3.0,2.0,320000.0,1.0,170 Y ALREDORES,4.0,MAS DE 20 ANOS,4.76502,-74.05062,USADO,0,1,1,0,0,0,,1.0,3.0
260000000.0,50.0,2.0,1.0,206000.0,1.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,4.0,ENTRE 10 Y 20 ANOS,4.742549,-74.092224,USADO,0,0,0,0,0,0,,12.0,
505000000.0,100.0,3.0,2.0,523300.0,2.0,,4.0,ENTRE 5 Y 10 ANOS,4.7454224,-74.02526,USADO,0,1,0,1,0,0,,16.0,
680000000.0,98.0,3.0,3.0,511000.0,2.0,CEDRITOS,4.0,ENTRE 10 Y 20 ANOS,4.721092,-74.02762,USADO,0,1,1,1,0,1,5.0,5.0,3.0
1250000000.0,190.0,3.0,4.0,1929000.0,3.0,SANTA BARBARA,5.0,MAS DE 20 ANOS,4.704097,-74.04693,USADO,0,1,0,0,0,0,80.0,5.0,4.0
1299000000.0,228.0,3.0,4.0,1772000.0,2.0,CHAPINERO ALTO,6.0,MAS DE 20 ANOS,4.65149,-74.0522,USADO,0,0,0,0,0,0,,,
320000000.0,30.0,1.0,1.0,264000.0,0.0,CENTRO Y ZONA COLONIAL,1.0,ENTRE 0 Y 5 ANOS,4.597837,-74.06879,USADO,0,0,0,0,0,0,,3.0,
1655000000.0,188.0,3.0,3.0,1600000.0,2.0,SANTA BARBARA,6.0,MAS DE 20 ANOS,4.6850000000000005,-74.026,USADO,0,1,0,0,0,0,,,
1600000000.0,182.0,3.0,3.0,1111000.0,2.0,CHICO,6.0,MAS DE 20 ANOS,4.655,-74.05,USADO,0,1,0,0,0,0,,,
1400000000.0,170.0,4.0,3.0,1234000.0,1.0,CHICO,6.0,ENTRE 10 Y 20 ANOS,4.675192,-74.05593,USADO,0,1,1,1,0,0,,5.0,
1500000000.0,195.0,3.0,3.0,1700000.0,2.0,CHICO,6.0,MAS DE 20 ANOS,4.652579,-74.049614,USADO,0,0,1,0,0,0,,5.0,
182300000.0,54.0,3.0,2.0,144800.0,0.0,CIUDAD BOLIVAR,3.0,ENTRE 5 Y 10 ANOS,4.5873594,-74.162155,USADO,0,1,1,0,0,0,,26.0,1.0
1084000000.0,81.0,2.0,2.0,,1.0,OTROS,6.0,SOBRE PLANOS,4.6912823,-74.0431,NUEVO,0,1,1,1,0,1,,,
368400000.0,59.59,2.0,2.0,,0.0,OTROS,3.0,EN CONSTRUCCION,4.607527,-74.081726,NUEVO,0,1,0,0,1,1,,,
651372500.0,35.77,1.0,1.0,,1.0,OTROS,5.0,EN CONSTRUCCION,4.671352,-74.056625,NUEVO,0,1,0,1,0,1,,,
450000000.0,73.0,2.0,2.0,785000.0,1.0,NIZA ALHAMBRA,5.0,ENTRE 10 Y 20 ANOS,4.6959434,-74.064575,USADO,0,1,0,0,0,0,,2.0,
175000000.0,52.48,3.0,1.0,156000.0,0.0,ALTOS DE SUBA Y CERROS DE SAN JORGE,3.0,ENTRE 10 Y 20 ANOS,4.7473106,-74.10495,USADO,0,0,0,0,0,0,,4.0,
650000000.0,130.0,4.0,4.0,580000.0,2.0,CERROS DE SUBA,6.0,ENTRE 10 Y 20 ANOS,4.720015,-74.07619,USADO,0,1,0,0,0,0,,7.0,
930000000.0,151.0,3.0,3.0,1099000.0,3.0,SANTA BARBARA,6.0,MAS DE 20 ANOS,4.698171,-74.05267,USADO,0,1,0,0,0,0,,3.0,
800000000.0,173.0,3.0,3.0,850000.0,2.0,COUNTRY,6.0,MAS DE 20 ANOS,4.707,-74.04,USADO,0,1,1,1,0,0,,1.0,
540000000.0,90.0,3.0,2.0,360000.0,1.0,NIZA ALHAMBRA,4.0,ENTRE 10 Y 20 ANOS,4.695,-74.082,USADO,1,1,1,1,0,0,,1.0,1.0
440000000.0,99.0,3.0,2.0,330000.0,1.0,ORQUIDEAS,4.0,ENTRE 5 Y 10 ANOS,4.769,-74.033,USADO,0,1,0,1,0,1,1.0,1.0,1.0
785000000.0,92.0,2.0,2.0,550000.0,2.0,COUNTRY,5.0,ENTRE 10 Y 20 ANOS,4.711,-74.05,USADO,0,1,1,1,1,1,,1.0,1.0
310000000.0,73.54,3.0,2.0,350000.0,1.0,ORQUIDEAS,4.0,MAS DE 20 ANOS,4.7524858,-74.0253,USADO,0,0,1,0,0,0,,2.0,3.0
3972000000.0,327.39,4.0,5.0,,3.0,SANTA BARBARA,6.0,ENTRE 10 Y 20 ANOS,4.693,-74.026,USADO,0,1,0,1,1,0,,,
1480000000.0,130.69,2.0,3.0,1059000.0,2.0,SANTA BARBARA,6.0,ENTRE 0 Y 5 ANOS,4.692859,-74.04305,USADO,0,0,1,0,0,0,,4.0,
680000000.0,173.0,3.0,3.0,700000.0,2.0,SANTA BARBARA,5.0,MAS DE 20 ANOS,4.703328,-74.04663,USADO,0,0,0,0,0,0,,2.0,
370000000.0,70.0,3.0,2.0,400000.0,1.0,COLINA Y ALREDEDORES,5.0,MAS DE 20 ANOS,4.729486,-74.07001,USADO,0,0,1,0,0,1,,2.0,3.0
477000000.0,116.43,3.0,3.0,370000.0,2.0,COLINA Y ALREDEDORES,4.0,ENTRE 10 Y 20 ANOS,4.7398643,-74.06662,USADO,0,1,1,1,0,0,,1.0,
4500000000.0,406.0,4.0,5.0,2912000.0,4.0,SANTA BARBARA,5.0,MAS DE 20 ANOS,4.692484,-74.02833,USADO,0,0,1,1,0,0,,2.0,
2380000000.0,247.0,3.0,4.0,1800000.0,3.0,CHICO,6.0,ENTRE 10 Y 20 ANOS,4.665,-74.045,USADO,0,0,0,0,0,0,,,1.0
390000000.0,87.0,3.0,2.0,200000.0,1.0,CASTILLA MARSELLA,3.0,ENTRE 5 Y 10 ANOS,4.6488786,-74.14433,USADO,0,1,0,1,1,0,,17.0,
375000000.0,78.0,3.0,3.0,440000.0,2.0,CEDRITOS,4.0,MAS DE 20 ANOS,4.7333739999999995,-74.03483,USADO,0,0,0,0,0,0,,3.0,
1800000000.0,240.0,3.0,4.0,,4.0,CEDRITOS,6.0,MAS DE 20 ANOS,4.716561,-74.02895,USADO,0,1,0,0,0,0,,7.0,
295000000.0,70.0,3.0,2.0,225000.0,1.0,170 Y ALREDORES,4.0,REMODELADO,4.7666974,-74.04516,USADO,0,0,0,0,0,0,,5.0,
195000000.0,39.0,2.0,1.0,,0.0,OTROS,3.0,EN CONSTRUCCION,4.6841316,-74.10293,NUEVO,0,0,0,0,0,1,,,
520000000.0,88.0,3.0,2.0,529000.0,1.0,CEDRITOS,4.0,ENTRE 10 Y 20 ANOS,4.7306857,-74.037994,USADO,0,1,1,1,0,1,6.0,7.0,3.0
245000000.0,32.34,2.0,1.0,190000.0,0.0,ORQUIDEAS,3.0,ENTRE 0 Y 5 ANOS,4.76019,-74.03059,USADO,0,1,0,0,0,0,,6.0,
898000000.0,199.0,3.0,4.0,1558000.0,3.0,NIZA ALHAMBRA,5.0,MAS DE 20 ANOS,4.6965346,-74.06246,USADO,0,1,0,0,0,0,,5.0,
520000000.0,120.0,3.0,3.0,352000.0,2.0,COLINA Y ALREDEDORES,5.0,MAS DE 20 ANOS,4.719452,-74.06728,USADO,0,0,1,0,0,1,,1.0,4.0
195000000.0,55.0,3.0,1.0,120000.0,1.0,,3.0,MAS DE 20 ANOS,4.7148056,-74.0366,USADO,0,0,0,0,0,0,,4.0,
470000000.0,78.42,3.0,2.0,455000.0,2.0,COLINA Y ALREDEDORES,4.0,ENTRE 0 Y 5 ANOS,4.7132187,-74.07017,USADO,0,1,1,0,0,0,,2.0,3.0
270000000.0,62.0,1.0,1.0,357700.0,1.0,COUNTRY,4.0,MAS DE 20 ANOS,4.7059999999999995,-74.025,USADO,0,1,1,0,0,0,,,1.0
285000000.0,53.0,3.0,2.0,232000.0,0.0,CASTILLA MARSELLA,3.0,ENTRE 5 Y 10 ANOS,4.64615,-74.1439,USADO,0,0,1,0,1,1,,,
1400000000.0,192.0,3.0,3.0,1300000.0,3.0,CERROS DE SUBA,6.0,ENTRE 10 Y 20 ANOS,4.7135169999999995,-74.0836,USADO,0,0,1,1,0,1,,1.0,
680000000.0,116.0,2.0,2.0,700000.0,1.0,SANTA BARBARA,6.0,MAS DE 20 ANOS,4.691,-74.033,USADO,0,1,0,0,0,0,,,1.0
600000000.0,116.0,3.0,2.0,773000.0,1.0,SANTA BARBARA,6.0,MAS DE 20 ANOS,4.691,-74.033,USADO,0,1,0,0,0,0,,,1.0
464342500.0,24.35,1.0,1.0,,0.0,OTROS,5.0,EN CONSTRUCCION,4.671352,-74.056625,NUEVO,0,1,0,1,0,1,,,
325000000.0,50.0,2.0,1.0,350000.0,1.0,CHAPINERO,4.0,ENTRE 10 Y 20 ANOS,4.647692,-74.071655,USADO,0,0,0,0,0,0,,4.0,
459000000.0,60.0,3.0,2.0,306000.0,1.0,COLINA Y ALREDEDORES,4.0,ENTRE 0 Y 5 ANOS,4.7401751999999995,-74.06567,USADO,0,1,0,0,0,0,,3.0,
550000000.0,83.5,2.0,2.0,500000.0,1.0,COUNTRY,4.0,ENTRE 0 Y 5 ANOS,4.71366,-74.03574,USADO,0,1,0,0,0,0,,1.0,
2399000000.0,160.0,2.0,5.0,1650000.0,2.0,CHICO,6.0,ENTRE 10 Y 20 ANOS,4.674,-74.057,USADO,0,1,0,0,0,0,1.0,7.0,
410000000.0,86.0,3.0,3.0,228000.0,1.0,FONTIBON TINTAL,4.0,MAS DE 20 ANOS,4.6615744,-74.12879,USADO,0,0,1,1,0,1,,3.0,3.0
379000000.0,90.0,3.0,3.0,369000.0,2.0,COLINA Y ALREDEDORES,3.0,MAS DE 20 ANOS,4.7215333,-74.05897,USADO,0,1,1,0,0,1,,1.0,
1980000000.0,433.0,3.0,4.0,1818900.0,2.0,SANTA BARBARA,6.0,MAS DE 20 ANOS,4.6850000000000005,-74.03,USADO,0,0,0,0,0,1,,,
1500000000.0,200.0,3.0,3.0,1200000.0,3.0,CHICO,6.0,MAS DE 20 ANOS,4.676,-74.043,USADO,0,1,0,0,0,0,,,
365000000.0,44.0,1.0,2.0,200000.0,1.0,CHAPINERO ALTO,3.0,ENTRE 0 Y 5 ANOS,4.645575,-74.06522,USADO,0,0,0,0,0,1,,2.0,
980000000.0,110.0,3.0,2.0,,2.0,SANTA BARBARA,6.0,ENTRE 5 Y 10 ANOS,4.69,-74.044,USADO,0,1,0,1,0,0,,,1.0
250000000.0,43.0,2.0,1.0,,1.0,OTROS,3.0,EN CONSTRUCCION,4.6841316,-74.10293,NUEVO,0,0,0,0,0,1,,,
549000000.0,96.0,2.0,2.0,,2.0,CHICO,6.0,MAS DE 20 ANOS,4.6827383000000005,-74.0547,USADO,0,1,0,0,0,0,,1.0,
550000000.0,93.0,3.0,2.0,260000.0,1.0,NICOLAS DE FEDERMAN,4.0,ENTRE 10 Y 20 ANOS,4.6539874,-74.09894,USADO,0,0,0,0,0,0,,3.0,
339000000.0,68.0,3.0,3.0,270000.0,0.0,COLINA Y ALREDEDORES,3.0,MAS DE 20 ANOS,4.7292023,-74.0557,USADO,0,0,0,0,0,0,,2.0,
420000000.0,50.0,3.0,2.0,240000.0,1.0,COLINA Y ALREDEDORES,4.0,ENTRE 0 Y 5 ANOS,4.7401751999999995,-74.06567,USADO,0,1,0,0,0,0,,4.0,
360000000.0,117.0,3.0,2.0,,0.0,LA SOLEDAD,4.0,MAS DE 20 ANOS,4.6331109999999995,-74.07041,USADO,0,0,0,0,0,0,,3.0,
470000000.0,72.0,3.0,2.0,335000.0,1.0,ORQUIDEAS,4.0,ENTRE 0 Y 5 ANOS,4.7457604,-74.024124,USADO,0,1,0,0,1,0,,8.0,
1120000000.0,144.0,3.0,3.0,980000.0,2.0,COUNTRY,6.0,ENTRE 0 Y 5 ANOS,4.718,-74.04,USADO,0,1,1,0,0,1,1.0,,1.0
555000000.0,59.0,2.0,2.0,260000.0,1.0,SALITRE MODELIA,4.0,ENTRE 0 Y 5 ANOS,4.6591144,-74.11991,USADO,0,1,0,0,1,0,,10.0,
